Chromosome	Window	Freq_Mean	Freq_Median	STD
chr4	15525000	0.168166422	0.157894737	0.112287658
chr4	15530000	0.167091494	0.157894737	0.112158828
chr4	15535000	0.167889668	0.157894737	0.112766651
chr4	15540000	0.167831754	0.157894737	0.112959536
chr4	15545000	0.168150777	0.157894737	0.113370365
chr4	15550000	0.169505849	0.166666667	0.113798564
chr4	15555000	0.178031807	0.166666667	0.119353121
chr4	15560000	0.175722883	0.166666667	0.118313056
chr4	15565000	0.17771648	0.166666667	0.11831518
chr4	15570000	0.182898925	0.166666667	0.120631735
chr4	15575000	0.182705224	0.166666667	0.119801066
chr4	15580000	0.183652571	0.166666667	0.120015953
chr4	15585000	0.184182017	0.166666667	0.12020991
chr4	15590000	0.182085274	0.166666667	0.1210976
chr4	15595000	0.180363663	0.166666667	0.121110726
chr4	15600000	0.180325344	0.166666667	0.119620806
chr4	15605000	0.178951357	0.166666667	0.116534239
chr4	15610000	0.17856127	0.166666667	0.115415796
chr4	15615000	0.178096986	0.166666667	0.115391637
chr4	15620000	0.177947051	0.166666667	0.11538109
chr4	15625000	0.177297418	0.166666667	0.114931108
chr4	15630000	0.178751995	0.166666667	0.114740829
chr4	15635000	0.178426113	0.166666667	0.115583709
chr4	15640000	0.178103115	0.166666667	0.115693692
chr4	15645000	0.177002933	0.166666667	0.115205413
chr4	15650000	0.175974487	0.166666667	0.114252038
chr4	15655000	0.176101986	0.166666667	0.114160784
chr4	15660000	0.177480729	0.166666667	0.114277899
chr4	15665000	0.178473335	0.166666667	0.113155557
chr4	15670000	0.180231143	0.166666667	0.112304365
chr4	15675000	0.179684599	0.166666667	0.11264615
chr4	15680000	0.179935141	0.166666667	0.114235083
chr4	15685000	0.17062675	0.166666667	0.095441937
chr4	15690000	0.172258719	0.166666667	0.095311325
chr4	15695000	0.17379918	0.166666667	0.094744298
chr4	15700000	0.171521622	0.166666667	0.096712998
chr4	15705000	0.170140859	0.166666667	0.096877378
chr4	15710000	0.169926368	0.166666667	0.093136593
chr4	15715000	0.168024097	0.166666667	0.095472298
chr4	15720000	0.170627264	0.166666667	0.095893457
chr4	15725000	0.1724959	0.166666667	0.09610859
chr4	15730000	0.174197316	0.166666667	0.095050273
chr4	15735000	0.173350027	0.166666667	0.094447063
chr4	15740000	0.169799742	0.166666667	0.095941233
chr4	15745000	0.169856858	0.166666667	0.095558659
chr4	15750000	0.169084796	0.166666667	0.093930303
chr4	15755000	0.159160757	0.157894737	0.08852168
chr4	15760000	0.162784426	0.166666667	0.087773049
chr4	15765000	0.162947221	0.166666667	0.085380094
chr4	15770000	0.171087818	0.166666667	0.091940557
chr4	15775000	0.170408756	0.166666667	0.091868798
chr4	15780000	0.170150667	0.166666667	0.090823415
chr4	15785000	0.171198177	0.166666667	0.090415315
chr4	15790000	0.172492415	0.166666667	0.088384984
chr4	15795000	0.172277134	0.166666667	0.088515372
chr4	15800000	0.172480188	0.166666667	0.088193979
chr4	15805000	0.172450939	0.166666667	0.089426614
chr4	15810000	0.173227969	0.166666667	0.090013201
chr4	15815000	0.174606199	0.166666667	0.090303665
chr4	15820000	0.174709792	0.166666667	0.091178591
chr4	15825000	0.176718083	0.166666667	0.09225437
chr4	15830000	0.177348342	0.166666667	0.093393075
chr4	15835000	0.177348342	0.166666667	0.093393075
chr4	15840000	0.176892606	0.166666667	0.093851881
chr4	15845000	0.179986188	0.166666667	0.094251803
chr4	15850000	0.17844819	0.166666667	0.095510402
chr4	15855000	0.173639228	0.166666667	0.096920608
chr4	15860000	0.172201109	0.166666667	0.096516365
chr4	15865000	0.168922795	0.166666667	0.096453894
chr4	15870000	0.168030449	0.166666667	0.096193967
chr4	15875000	0.167192312	0.166666667	0.095586893
chr4	15880000	0.166888293	0.166666667	0.096090731
chr4	15885000	0.16629962	0.166666667	0.095835615
chr4	15890000	0.166315831	0.166666667	0.095784566
chr4	15895000	0.167490136	0.166666667	0.095841085
chr4	15900000	0.167383196	0.166666667	0.095743306
chr4	15905000	0.172392575	0.166666667	0.097146181
chr4	15910000	0.172533934	0.166666667	0.10022201
chr4	15915000	0.174691303	0.166666667	0.099221762
chr4	15920000	0.174779069	0.166666667	0.099222816
chr4	15925000	0.175906227	0.166666667	0.100324959
chr4	15930000	0.174328792	0.166666667	0.100390317
chr4	15935000	0.17352751	0.166666667	0.101110829
chr4	15940000	0.179261946	0.166666667	0.099110284
chr4	15945000	0.180555857	0.166666667	0.099341065
chr4	15950000	0.180966127	0.170289855	0.100755622
chr4	15955000	0.18911046	0.19047619	0.098972991
chr4	15960000	0.188568044	0.19047619	0.101059828
chr4	15965000	0.189204692	0.19047619	0.102707672
chr4	15970000	0.181210112	0.187830688	0.098271668
chr4	15975000	0.181905099	0.19047619	0.098987785
chr4	15980000	0.18207774	0.19047619	0.099640071
chr4	15985000	0.180832475	0.187830688	0.100902994
chr4	15990000	0.179690719	0.166666667	0.100674761
chr4	15995000	0.179690719	0.166666667	0.100674761
chr4	16000000	0.178544323	0.185185185	0.102350734
chr4	16005000	0.187511009	0.2	0.101340639
chr4	16010000	0.190735509	0.2	0.101392793
chr4	16015000	0.187101616	0.2	0.101623192
chr4	16020000	0.186217787	0.2	0.100222952
chr4	16025000	0.183613874	0.2	0.098813976
chr4	16030000	0.185292273	0.2	0.097564982
chr4	16035000	0.186907322	0.2	0.096182519
chr4	16040000	0.187381395	0.2	0.095373805
chr4	16045000	0.182011325	0.2	0.095690397
chr4	16050000	0.185794938	0.2	0.093168112
chr4	16055000	0.195421627	0.2	0.089083967
chr4	16060000	0.19676432	0.2	0.089172757
chr4	16065000	0.203814026	0.210526316	0.087575031
chr4	16070000	0.203833141	0.210526316	0.087296779
chr4	16075000	0.202683702	0.210526316	0.08792478
chr4	16080000	0.198291428	0.203448276	0.089268452
chr4	16085000	0.201573819	0.210526316	0.091948651
chr4	16090000	0.197126288	0.2	0.091846506
chr4	16095000	0.195180882	0.2	0.091909803
chr4	16100000	0.195568537	0.2	0.093115757
chr4	16105000	0.186173925	0.2	0.091383516
chr4	16110000	0.186190372	0.2	0.091378614
chr4	16115000	0.184130474	0.179549114	0.090723529
chr4	16120000	0.181042069	0.170289855	0.091247839
chr4	16125000	0.180006295	0.170289855	0.090856047
chr4	16130000	0.182438588	0.2	0.091093055
chr4	16135000	0.183224134	0.2	0.089963264
chr4	16140000	0.178078808	0.166666667	0.090091903
chr4	16145000	0.17797516	0.166666667	0.089969069
chr4	16150000	0.176423655	0.166666667	0.089549444
chr4	16155000	0.173348555	0.166666667	0.088112021
chr4	16160000	0.173710025	0.166666667	0.08829277
chr4	16165000	0.173906219	0.166666667	0.087991798
chr4	16170000	0.171634193	0.166666667	0.087983358
chr4	16175000	0.174760735	0.166666667	0.088804544
chr4	16180000	0.17372061	0.166666667	0.090255806
chr4	16185000	0.174783898	0.166666667	0.09335435
chr4	16190000	0.175385153	0.166666667	0.09376773
chr4	16195000	0.173689287	0.166666667	0.095539874
chr4	16200000	0.173641428	0.166666667	0.093802619
chr4	16205000	0.156513703	0.15	0.098494693
chr4	16210000	0.15017777	0.136363636	0.096200223
chr4	16215000	0.152840779	0.136363636	0.09504668
chr4	16220000	0.152575855	0.142857143	0.093030237
chr4	16225000	0.153637669	0.142857143	0.093268025
chr4	16230000	0.151047921	0.136363636	0.092063001
chr4	16235000	0.146992909	0.130434783	0.092496304
chr4	16240000	0.146725191	0.130434783	0.091774417
chr4	16245000	0.14658116	0.130434783	0.092078845
chr4	16250000	0.145933087	0.130434783	0.091588132
chr4	16255000	0.145926062	0.130434783	0.090684489
chr4	16260000	0.145662408	0.130434783	0.090691643
chr4	16265000	0.145593376	0.130434783	0.09001529
chr4	16270000	0.144932	0.127717391	0.090294936
chr4	16275000	0.144361986	0.130434783	0.089133231
chr4	16280000	0.145975878	0.130434783	0.089672635
chr4	16285000	0.142998581	0.130434783	0.086120141
chr4	16290000	0.144257233	0.133399209	0.087503813
chr4	16295000	0.143307124	0.130434783	0.08821789
chr4	16300000	0.145483994	0.136363636	0.089347743
chr4	16305000	0.146263215	0.142857143	0.089459682
chr4	16310000	0.147545585	0.142857143	0.089039451
chr4	16315000	0.14921311	0.142857143	0.091141288
chr4	16320000	0.150903168	0.148148148	0.091744978
chr4	16325000	0.15078125	0.148148148	0.092073552
chr4	16330000	0.150115599	0.142857143	0.092135437
chr4	16335000	0.152171203	0.153846154	0.091421109
chr4	16340000	0.150620405	0.15	0.090208039
chr4	16345000	0.154788846	0.157894737	0.089288502
chr4	16350000	0.155696595	0.157894737	0.090056231
chr4	16355000	0.155567708	0.157894737	0.089844231
chr4	16360000	0.15709301	0.157894737	0.09138238
chr4	16365000	0.160014104	0.157894737	0.091300771
chr4	16370000	0.161625329	0.157894737	0.091905207
chr4	16375000	0.159178139	0.157894737	0.090749952
chr4	16380000	0.159429264	0.157894737	0.089915675
chr4	16385000	0.159487283	0.157894737	0.088445185
chr4	16390000	0.158074576	0.157894737	0.088500059
chr4	16395000	0.159979965	0.157894737	0.087158395
chr4	16400000	0.161468301	0.157894737	0.086723585
chr4	16405000	0.16951809	0.157894737	0.080026682
chr4	16410000	0.17209283	0.166666667	0.079193197
chr4	16415000	0.169323047	0.163333333	0.079006602
chr4	16420000	0.17313606	0.166666667	0.080109058
chr4	16425000	0.174831085	0.166666667	0.079968128
chr4	16430000	0.175226357	0.166666667	0.080022382
chr4	16435000	0.176880188	0.166666667	0.080150355
chr4	16440000	0.176118069	0.166666667	0.078819195
chr4	16445000	0.172142669	0.166666667	0.079430173
chr4	16450000	0.174164192	0.166666667	0.078651992
chr4	16455000	0.174471041	0.166666667	0.078983549
chr4	16460000	0.174498738	0.166666667	0.077715756
chr4	16465000	0.173961747	0.166666667	0.078028198
chr4	16470000	0.175149021	0.166666667	0.078167081
chr4	16475000	0.177537917	0.166666667	0.07807009
chr4	16480000	0.177537917	0.166666667	0.07807009
chr4	16485000	0.177857963	0.166666667	0.07783485
chr4	16490000	0.178069222	0.166666667	0.077709348
chr4	16495000	0.178921227	0.166666667	0.0769103
chr4	16500000	0.177560169	0.166666667	0.075090846
chr4	16505000	0.177997471	0.166666667	0.07505381
chr4	16510000	0.180365656	0.166666667	0.079135926
chr4	16515000	0.171436223	0.166666667	0.081212872
chr4	16520000	0.171508442	0.166666667	0.080723168
chr4	16525000	0.171198075	0.166666667	0.080523523
chr4	16530000	0.171542806	0.166666667	0.080369624
chr4	16535000	0.171308454	0.166666667	0.081235735
chr4	16540000	0.172940965	0.166666667	0.082689828
chr4	16545000	0.170464245	0.166666667	0.083496352
chr4	16550000	0.170111474	0.166666667	0.083112875
chr4	16555000	0.170476339	0.166666667	0.083698845
chr4	16560000	0.1697551	0.166666667	0.081009322
chr4	16565000	0.167939941	0.163333333	0.080910582
chr4	16570000	0.167567841	0.16	0.080422801
chr4	16575000	0.167539968	0.16	0.080711164
chr4	16580000	0.167486932	0.158947368	0.080901315
chr4	16585000	0.165532567	0.157894737	0.079328009
chr4	16590000	0.166844606	0.16	0.079683958
chr4	16595000	0.166178181	0.158947368	0.079335965
chr4	16600000	0.165058051	0.157894737	0.081121993
chr4	16605000	0.164782314	0.157894737	0.080209636
chr4	16610000	0.16388121	0.157894737	0.081074238
chr4	16615000	0.167079477	0.162280702	0.082550579
chr4	16620000	0.164417739	0.157894737	0.082949631
chr4	16625000	0.160367249	0.157894737	0.08330528
chr4	16630000	0.159695379	0.157894737	0.083458088
chr4	16635000	0.159420744	0.157894737	0.082727991
chr4	16640000	0.159188887	0.157894737	0.085462266
chr4	16645000	0.165296832	0.16	0.085031904
chr4	16650000	0.161870406	0.157894737	0.087874595
chr4	16655000	0.161447312	0.157894737	0.088138112
chr4	16660000	0.160668487	0.157894737	0.091383902
chr4	16665000	0.165353876	0.157894737	0.09354409
chr4	16670000	0.164357511	0.157894737	0.092757732
chr4	16675000	0.163207726	0.157894737	0.091238854
chr4	16680000	0.163207726	0.157894737	0.091238854
chr4	16685000	0.163545003	0.157894737	0.091211995
chr4	16690000	0.162996618	0.157894737	0.091459844
chr4	16695000	0.163902849	0.157894737	0.091516799
chr4	16700000	0.161909483	0.157894737	0.092049965
chr4	16705000	0.160164654	0.157894737	0.092377969
chr4	16710000	0.152816864	0.157894737	0.085046509
chr4	16715000	0.175914592	0.166666667	0.087238681
chr4	16720000	0.17036634	0.157894737	0.092032513
chr4	16725000	0.169399523	0.157894737	0.089203302
chr4	16730000	0.174492942	0.166666667	0.09124696
chr4	16735000	0.173910451	0.158947368	0.092462489
chr4	16740000	0.16938045	0.157894737	0.090216214
chr4	16745000	0.164643842	0.157894737	0.08893384
chr4	16750000	0.166529204	0.157894737	0.088497208
chr4	16755000	0.161054812	0.157894737	0.094648022
chr4	16760000	0.164637255	0.157894737	0.098950859
chr4	16765000	0.163443506	0.15	0.099166244
chr4	16770000	0.161621768	0.15	0.099343091
chr4	16775000	0.16127318	0.15	0.09977163
chr4	16780000	0.162286685	0.15	0.100259067
chr4	16785000	0.163313456	0.15	0.100518611
chr4	16790000	0.163702269	0.15	0.099402718
chr4	16795000	0.163004548	0.15	0.099459147
chr4	16800000	0.164063019	0.15	0.098907535
chr4	16805000	0.164046002	0.15	0.099230011
chr4	16810000	0.164375578	0.15	0.097955085
chr4	16815000	0.16246937	0.15	0.096231791
chr4	16820000	0.163975264	0.15	0.097171532
chr4	16825000	0.17104737	0.157894737	0.10064353
chr4	16830000	0.174106954	0.157894737	0.096798589
chr4	16835000	0.174142746	0.157894737	0.096442368
chr4	16840000	0.173670508	0.157894737	0.096734723
chr4	16845000	0.173670508	0.157894737	0.096734723
chr4	16850000	0.173670508	0.157894737	0.096734723
chr4	16855000	0.17735262	0.166666667	0.099112101
chr4	16860000	0.174801516	0.166666667	0.100074705
chr4	16865000	0.173441041	0.157894737	0.099443732
chr4	16870000	0.173290553	0.157894737	0.099470944
chr4	16875000	0.173716524	0.166666667	0.100108457
chr4	16880000	0.173423975	0.162280702	0.099965505
chr4	16885000	0.172415679	0.157894737	0.100206349
chr4	16890000	0.170477021	0.157894737	0.100730768
chr4	16895000	0.167965982	0.157894737	0.095453756
chr4	16900000	0.171648266	0.166666667	0.095575114
chr4	16905000	0.179245343	0.166666667	0.104051177
chr4	16910000	0.178289164	0.166666667	0.104518796
chr4	16915000	0.176977602	0.166666667	0.103487935
chr4	16920000	0.17804874	0.166666667	0.102746485
chr4	16925000	0.17903068	0.166666667	0.103796838
chr4	16930000	0.177741139	0.166666667	0.103655622
chr4	16935000	0.177031979	0.166666667	0.103038153
chr4	16940000	0.178762176	0.166666667	0.103029756
chr4	16945000	0.17565394	0.166666667	0.103417298
chr4	16950000	0.173853088	0.163333333	0.102949154
chr4	16955000	0.177981631	0.166666667	0.100363667
chr4	16960000	0.176493088	0.166666667	0.100379966
chr4	16965000	0.176595869	0.166666667	0.100377551
chr4	16970000	0.177584872	0.166666667	0.100341106
chr4	16975000	0.177713825	0.166666667	0.099671985
chr4	16980000	0.177643691	0.166666667	0.099186878
chr4	16985000	0.176444748	0.166666667	0.099020718
chr4	16990000	0.174356526	0.166666667	0.09984226
chr4	16995000	0.175043157	0.166666667	0.100509574
chr4	17000000	0.175245529	0.166666667	0.100709701
chr4	17005000	0.174977986	0.166666667	0.100674022
chr4	17010000	0.176172597	0.166666667	0.101726513
chr4	17015000	0.176529882	0.166666667	0.102317668
chr4	17020000	0.173164565	0.166666667	0.102752967
chr4	17025000	0.168797567	0.158947368	0.101466624
chr4	17030000	0.166262618	0.157894737	0.10366905
chr4	17035000	0.166006346	0.157894737	0.103560401
chr4	17040000	0.16661643	0.157894737	0.103456028
chr4	17045000	0.165413062	0.157894737	0.103685042
chr4	17050000	0.16372945	0.157894737	0.104289443
chr4	17055000	0.160476944	0.157894737	0.102714606
chr4	17060000	0.161886829	0.157894737	0.102211956
chr4	17065000	0.162810296	0.157894737	0.102211432
chr4	17070000	0.162195733	0.157894737	0.102553235
chr4	17075000	0.162213672	0.157894737	0.102543785
chr4	17080000	0.161965644	0.157894737	0.102480545
chr4	17085000	0.162979461	0.157894737	0.10248595
chr4	17090000	0.161966625	0.157894737	0.102587122
chr4	17095000	0.161319857	0.15	0.106941601
chr4	17100000	0.155662458	0.142857143	0.107504063
chr4	17105000	0.144791171	0.136363636	0.094807986
chr4	17110000	0.143537831	0.142857143	0.092821722
chr4	17115000	0.14469228	0.15	0.093046722
chr4	17120000	0.144316316	0.148148148	0.093820162
chr4	17125000	0.142707745	0.142857143	0.095002242
chr4	17130000	0.142221069	0.142857143	0.094655511
chr4	17135000	0.14181037	0.142857143	0.09507382
chr4	17140000	0.141598213	0.13961039	0.094947792
chr4	17145000	0.146333759	0.15	0.09589443
chr4	17150000	0.148849697	0.15	0.098230329
chr4	17155000	0.146565934	0.148148148	0.098169324
chr4	17160000	0.143950577	0.142857143	0.09672486
chr4	17165000	0.147996233	0.151923077	0.09659632
chr4	17170000	0.149617028	0.157894737	0.095056374
chr4	17175000	0.153679456	0.158947368	0.095098722
chr4	17180000	0.153451023	0.157894737	0.094793731
chr4	17185000	0.154792654	0.16	0.094983252
chr4	17190000	0.156696108	0.166666667	0.094833178
chr4	17195000	0.152056405	0.157894737	0.093569764
chr4	17200000	0.149939501	0.157894737	0.093727004
chr4	17205000	0.150242842	0.157894737	0.093497183
chr4	17210000	0.15012519	0.157894737	0.09216779
chr4	17215000	0.147941554	0.157894737	0.091416292
chr4	17220000	0.150509125	0.157894737	0.091151452
chr4	17225000	0.151027084	0.157894737	0.090863239
chr4	17230000	0.15409153	0.157894737	0.091114886
chr4	17235000	0.153228488	0.157894737	0.091481989
chr4	17240000	0.15279562	0.157894737	0.091250436
chr4	17245000	0.153816555	0.157894737	0.090479652
chr4	17250000	0.155667124	0.158947368	0.089891595
chr4	17255000	0.155132997	0.157894737	0.089430418
chr4	17260000	0.155122576	0.157894737	0.089598835
chr4	17265000	0.15291262	0.157894737	0.089065959
chr4	17270000	0.153573259	0.157894737	0.087180308
chr4	17275000	0.153701666	0.157894737	0.08675816
chr4	17280000	0.155369195	0.163333333	0.087626453
chr4	17285000	0.152274952	0.157894737	0.088829116
chr4	17290000	0.154295751	0.16	0.086098134
chr4	17295000	0.153776936	0.157894737	0.086058552
chr4	17300000	0.154752399	0.16	0.085641907
chr4	17305000	0.156224823	0.157894737	0.08857887
chr4	17310000	0.15672831	0.157894737	0.089041378
chr4	17315000	0.155626417	0.157894737	0.089231989
chr4	17320000	0.154607394	0.157894737	0.088796888
chr4	17325000	0.155694048	0.157894737	0.087308598
chr4	17330000	0.155170026	0.157894737	0.087416957
chr4	17335000	0.157411763	0.157894737	0.087811333
chr4	17340000	0.160662672	0.157894737	0.089029025
chr4	17345000	0.158993196	0.157894737	0.090626394
chr4	17350000	0.161344859	0.157894737	0.090103599
chr4	17355000	0.160956422	0.157894737	0.090723691
chr4	17360000	0.164422351	0.157894737	0.091580648
chr4	17365000	0.163532484	0.15	0.094139568
chr4	17370000	0.161853742	0.157894737	0.093205817
chr4	17375000	0.158222487	0.15	0.093771851
chr4	17380000	0.158165653	0.15	0.093953248
chr4	17385000	0.158869034	0.15	0.094139363
chr4	17390000	0.158845377	0.15	0.093900988
chr4	17395000	0.165772012	0.157894737	0.094623312
chr4	17400000	0.168470728	0.157894737	0.0936096
chr4	17405000	0.168066058	0.157894737	0.09576267
chr4	17410000	0.16899106	0.157894737	0.096210683
chr4	17415000	0.17102229	0.157894737	0.096624671
chr4	17420000	0.171250882	0.157894737	0.096466634
chr4	17425000	0.171766059	0.157894737	0.096277709
chr4	17430000	0.170485511	0.16	0.096430519
chr4	17435000	0.171263562	0.166666667	0.09629687
chr4	17440000	0.169531869	0.157894737	0.098639499
chr4	17445000	0.175173062	0.166666667	0.102016524
chr4	17450000	0.177851393	0.166666667	0.103349667
chr4	17455000	0.181779807	0.166666667	0.103736689
chr4	17460000	0.18438798	0.166666667	0.102414382
chr4	17465000	0.187257008	0.173913043	0.102764744
chr4	17470000	0.188692268	0.181818182	0.103918564
chr4	17475000	0.188738413	0.181818182	0.104533808
chr4	17480000	0.184822132	0.170289855	0.104734981
chr4	17485000	0.18747971	0.173913043	0.10303812
chr4	17490000	0.188798213	0.181818182	0.103754866
chr4	17495000	0.190516067	0.19047619	0.103043651
chr4	17500000	0.191770728	0.19047619	0.103286062
chr4	17505000	0.190816211	0.19047619	0.10274692
chr4	17510000	0.19190985	0.19047619	0.103067208
chr4	17515000	0.193061166	0.2	0.10250172
chr4	17520000	0.195153574	0.2	0.10193628
chr4	17525000	0.194984563	0.2	0.101247968
chr4	17530000	0.196641713	0.2	0.101001583
chr4	17535000	0.19587348	0.2	0.101091239
chr4	17540000	0.195688652	0.2	0.101870469
chr4	17545000	0.197744556	0.2	0.100635139
chr4	17550000	0.197021333	0.2	0.103197012
chr4	17555000	0.197957229	0.2	0.102859991
chr4	17560000	0.197234271	0.2	0.102621117
chr4	17565000	0.196555513	0.2	0.100997304
chr4	17570000	0.201619437	0.217391304	0.103098265
chr4	17575000	0.208115889	0.222222222	0.10867459
chr4	17580000	0.208822721	0.222222222	0.108606909
chr4	17585000	0.209610992	0.222222222	0.106665142
chr4	17590000	0.209809466	0.222222222	0.105806326
chr4	17595000	0.211966471	0.222222222	0.107728613
chr4	17600000	0.210848615	0.222222222	0.107492798
chr4	17605000	0.208214062	0.217391304	0.105125203
chr4	17610000	0.207868151	0.217391304	0.104662012
chr4	17615000	0.209597164	0.222222222	0.104866094
chr4	17620000	0.2108445	0.222222222	0.104741631
chr4	17625000	0.211088186	0.222222222	0.10486979
chr4	17630000	0.211946537	0.222222222	0.105239905
chr4	17635000	0.205029757	0.210526316	0.10522723
chr4	17640000	0.209521756	0.210526316	0.10324173
chr4	17645000	0.206434194	0.210526316	0.101465029
chr4	17650000	0.205728225	0.209429825	0.100475645
chr4	17655000	0.203531413	0.2	0.10067151
chr4	17660000	0.201030108	0.2	0.102811168
chr4	17665000	0.198851064	0.2	0.1026687
chr4	17670000	0.19964313	0.2	0.102968645
chr4	17675000	0.200115944	0.2	0.102560227
chr4	17680000	0.205180398	0.2	0.101239274
chr4	17685000	0.203228147	0.2	0.10115159
chr4	17690000	0.203860106	0.2	0.101477126
chr4	17695000	0.204377914	0.2	0.102008814
chr4	17700000	0.204511548	0.2	0.101363467
chr4	17705000	0.205877482	0.2	0.1027215
chr4	17710000	0.203345938	0.2	0.101632696
chr4	17715000	0.203863952	0.2	0.102652898
chr4	17720000	0.203652073	0.2	0.102824856
chr4	17725000	0.204251718	0.2	0.103972273
chr4	17730000	0.204251718	0.2	0.103972273
chr4	17735000	0.20491724	0.2	0.103958244
chr4	17740000	0.205873681	0.2	0.104032324
chr4	17745000	0.205345638	0.2	0.10360353
chr4	17750000	0.205524384	0.2	0.103058982
chr4	17755000	0.204489944	0.2	0.103306487
chr4	17760000	0.205138616	0.2	0.102754708
chr4	17765000	0.205956226	0.2	0.103081371
chr4	17770000	0.204951496	0.2	0.104066381
chr4	17775000	0.197833474	0.2	0.097109602
chr4	17780000	0.198438821	0.2	0.097534973
chr4	17785000	0.196186552	0.2	0.099990943
chr4	17790000	0.198238686	0.2	0.101403917
chr4	17795000	0.195792657	0.2	0.099372926
chr4	17800000	0.19481619	0.2	0.10039449
chr4	17805000	0.199884173	0.2	0.100240795
chr4	17810000	0.198072055	0.19047619	0.102328013
chr4	17815000	0.196052168	0.174242424	0.101833732
chr4	17820000	0.194560343	0.166666667	0.102080463
chr4	17825000	0.19444548	0.166666667	0.102437985
chr4	17830000	0.192820189	0.166666667	0.101017679
chr4	17835000	0.205341148	0.204166667	0.10221595
chr4	17840000	0.19991849	0.212406015	0.095990825
chr4	17845000	0.198692523	0.210526316	0.096929732
chr4	17850000	0.198258563	0.210526316	0.095953127
chr4	17855000	0.206330651	0.210526316	0.099602919
chr4	17860000	0.207206727	0.210526316	0.094394648
chr4	17865000	0.20858894	0.210526316	0.095888905
chr4	17870000	0.206626545	0.210526316	0.094592826
chr4	17875000	0.206606912	0.210526316	0.09338716
chr4	17880000	0.20048629	0.204166667	0.09301649
chr4	17885000	0.203706106	0.208333333	0.092647716
chr4	17890000	0.203607324	0.208333333	0.095034378
chr4	17895000	0.203633813	0.208333333	0.095158415
chr4	17900000	0.196264202	0.191391941	0.09365987
chr4	17905000	0.192914551	0.19047619	0.090885139
chr4	17910000	0.19432424	0.191391941	0.091663914
chr4	17915000	0.187948614	0.181818182	0.090179072
chr4	17920000	0.185047705	0.181818182	0.090811614
chr4	17925000	0.186529681	0.181818182	0.090776149
chr4	17930000	0.185023612	0.173913043	0.090899845
chr4	17935000	0.183106269	0.173913043	0.092348442
chr4	17940000	0.181555263	0.166666667	0.092184475
chr4	17945000	0.179769459	0.166666667	0.092567404
chr4	17950000	0.180253095	0.166666667	0.093007663
chr4	17955000	0.179398394	0.166666667	0.0938902
chr4	17960000	0.180440094	0.166666667	0.095222196
chr4	17965000	0.180892577	0.166666667	0.096213565
chr4	17970000	0.174477879	0.158947368	0.095970598
chr4	17975000	0.173782745	0.157894737	0.097087987
chr4	17980000	0.168433364	0.15	0.099070597
chr4	17985000	0.168577162	0.15	0.098640243
chr4	17990000	0.165805288	0.15	0.099905077
chr4	17995000	0.165386751	0.15	0.099838529
chr4	18000000	0.166614563	0.15	0.100405356
chr4	18005000	0.165249087	0.15	0.100447594
chr4	18010000	0.164017538	0.15	0.099760334
chr4	18015000	0.162725051	0.15	0.098683062
chr4	18020000	0.162337954	0.15	0.099376209
chr4	18025000	0.162337954	0.15	0.099376209
chr4	18030000	0.161844467	0.15	0.099726247
chr4	18035000	0.158428354	0.142857143	0.099295296
chr4	18040000	0.157864501	0.142857143	0.099586164
chr4	18045000	0.156648017	0.142857143	0.099143985
chr4	18050000	0.155881948	0.142857143	0.098888418
chr4	18055000	0.147242218	0.136363636	0.094006055
chr4	18060000	0.143714052	0.130434783	0.095300541
chr4	18065000	0.14132336	0.130434783	0.093204336
chr4	18070000	0.139653326	0.130434783	0.091355138
chr4	18075000	0.137621335	0.1225	0.091258155
chr4	18080000	0.137734921	0.115384615	0.092690462
chr4	18085000	0.137460646	0.115384615	0.092768081
chr4	18090000	0.137816445	0.115384615	0.091218657
chr4	18095000	0.139612828	0.130434783	0.08940444
chr4	18100000	0.139620208	0.125	0.090958221
chr4	18105000	0.13902208	0.1225	0.091460124
chr4	18110000	0.13720613	0.115384615	0.090833704
chr4	18115000	0.137501133	0.113247863	0.093192598
chr4	18120000	0.141067397	0.12	0.096063632
chr4	18125000	0.140047417	0.117692308	0.094478369
chr4	18130000	0.142470626	0.130434783	0.095718985
chr4	18135000	0.143806658	0.130434783	0.094972405
chr4	18140000	0.145460879	0.130434783	0.094952385
chr4	18145000	0.146889861	0.130434783	0.09571722
chr4	18150000	0.14738849	0.130434783	0.095197369
chr4	18155000	0.148883187	0.136363636	0.094697015
chr4	18160000	0.143111371	0.127717391	0.09150546
chr4	18165000	0.139860761	0.117692308	0.087666647
chr4	18170000	0.144452951	0.133399209	0.089801794
chr4	18175000	0.143843381	0.136363636	0.08632011
chr4	18180000	0.155050295	0.15	0.08680349
chr4	18185000	0.153145914	0.15	0.085998535
chr4	18190000	0.15279357	0.149074074	0.083029568
chr4	18195000	0.152533043	0.148148148	0.083178065
chr4	18200000	0.15199287	0.148148148	0.082100284
chr4	18205000	0.152008675	0.148148148	0.082081434
chr4	18210000	0.154218763	0.15	0.082029052
chr4	18215000	0.154887553	0.15	0.08129919
chr4	18220000	0.1568214	0.15	0.080861657
chr4	18225000	0.156355459	0.15	0.080799504
chr4	18230000	0.155995525	0.15	0.080788463
chr4	18235000	0.153444073	0.15	0.081959256
chr4	18240000	0.153761711	0.15	0.081306971
chr4	18245000	0.155292431	0.15	0.080829093
chr4	18250000	0.157199802	0.15	0.082735643
